,auction_code,car_year,color,make,model,subseries,body,engine,transmission,mileage,condition_grade,times_run,seller,sale_price,formatted_sold_date
44763,MAA,2018,GREY,ACURA,RDX AWD,TECH PKG,SUV,6G,A,7571,40,1,5372193,32100,2018-10-19
44764,MAA,2013,MAROON,ACURA,RDX AWD,TECH PKG,SUV,6G,A,43950,37,1,5372193,18000,2018-10-19
44771,MAA,2010,BROWN,ACURA,TL AWD V6,TECH,4DSN,6G,A,126376,27,1,5018352,6100,2018-10-19
44775,MAA,2015,BLACK,ACURA,TLX FWD V6,V6 TECH,4DSN,6G,A,24496,41,1,4905510,19900,2018-10-19
44776,MAA,2016,BLACK,ACURA,TLX FWD V6,V6,4DSN,6G,A,26495,42,1,4905510,21000,2018-10-19
44777,MAA,2015,BLACK,ACURA,TLX FWD V6,V6 TECH,4DSN,6G,A,28621,41,1,4905510,19800,2018-10-19
44779,MAA,2015,WHITE,ACURA,TLX FWD V6,V6 TECH,4DSN,6G,A,34817,44,1,4905510,20200,2018-10-19
44782,MAA,2016,GREY,ACURA,TLX FWD V6,V6,4DSN,6G,A,43151,42,1,4905510,17800,2018-10-19
44784,MAA,2015,BLACK,ACURA,TLX FWD V6,V6,4DSN,6G,A,24710,32,1,4905510,16300,2018-10-19
44785,MAA,2015,WHITE,ACURA,TLX FWD V6,V6 TECH,4DSN,6G,A,30299,34,1,4905510,17700,2018-10-19
44788,MAA,2016,WHITE,ACURA,ILX,TECH PKG,4DSN,4G,A,42117,32,1,4905510,14300,2018-10-19
44789,MAA,2015,GREY,ACURA,TLX FWD V6,V6 TECH,4DSN,6G,A,49902,34,2,4905510,16300,2018-10-19
44790,MAA,2015,BLACK,ACURA,TLX FWD 4C,TECH,4DSN,4G,A,54303,38,1,4905510,15700,2018-10-19
44793,MAA,2015,BROWN,ACURA,TLX FWD V6,V6 ADVANCE,4DSN,6G,A,34850,24,1,4905510,17400,2018-10-19
44796,MAA,2016,WHITE,ACURA,MDX AWD,TECH PKG,SUV,6G,A,44106,25,1,4905510,24600,2018-10-19
44799,SAAA,2007,BLACK,ACURA,MDX,SPORT,SUV,6G,A,127803,35,2,4997523,7900,2018-10-20
44800,AYCA,2007,SILVER,ACURA,MDX,TECH PKG,SUV,6G,A,166240,25,1,5000308,6200,2018-10-22
44802,KEYA,2009,GRAY,ACURA,TL FWD V6,TECH,4DSN,6G,A,134564,43,1,5066849,6800,2018-10-22
44806,AYCA,2007,GRAY,ACURA,TL,TYPE-S,4DSN,6G,A,180694,35,1,4996031,5000,2018-10-22
44809,SCAA,2016,WHITE,ACURA,TLX FWD V6,V6,4DSN,6G,A,31970,39,1,4905709,20700,2018-10-22
44814,AAA,2016,BLACK,ACURA,MDX AWD,TECH PKG,SUV,6G,A,52269,37,2,4905510,25600,2018-10-22
44815,HATA,2009,WHITE,ACURA,MDX,TECH PKG,SUV,6G,A,111211,20,1,4995547,7600,2018-10-22
44818,NADE,2016,GRAY,ACURA,MDX AWD,TECH PKG,SUV,6G,A,36163,35,4,4905510,25700,2018-10-22
44819,PXAA,2008,SILVER,ACURA,MDX 4X4,TECH PKG,SUV,6G,A,196559,26,1,4995547,4200,2018-10-22
44820,SCAA,2016,WHITE,ACURA,MDX FWD,TECH PKG,SUV,6G,A,57546,40,1,4905510,22300,2018-10-22
44825,SCAA,2016,SILVER,ACURA,ILX,PREMIUM,4DSN,4G,A,21477,36,3,4905510,15100,2018-10-22
44826,SCAA,2015,GRAY,ACURA,TLX FWD V6,V6 TECH,4DSN,6G,A,58027,43,1,4905510,16600,2018-10-22
44827,SCAA,2017,BLACK,ACURA,ILX,PREMIUM,4DSN,4G,A,12158,39,2,4905510,18600,2018-10-22
44831,MAA,2016,BLACK,ACURA,MDX AWD,TECH PKG,SUV,6G,A,51081,42,2,5084774,26000,2018-10-22
44832,MAA,2011,SILVER,ACURA,RDX AWD,TECH PKG,SUV,4GT,A,99569,18,2,4918814,7600,2018-10-22
44833,MAA,2011,SILVER,ACURA,MDX,TECH PKG,SUV,6G,A,58330,26,1,4905524,14800,2018-10-22
44834,MAA,2015,BLUE,ACURA,TLX FWD V6,V6,4DSN,6G,A,33660,23,1,4905510,15800,2018-10-22
44835,MAA,2016,GREY,ACURA,MDX AWD,ADVANCE,SUV,6G,A,22245,41,4,4905510,28300,2018-10-22
44836,MAA,2016,SILVER,ACURA,ILX,PREMIUM,4DSN,4G,A,12778,27,1,4905510,16400,2018-10-22
44838,MAA,2015,GREY,ACURA,TLX AWD V6,V6 TECH,4DSN,6G,A,26347,39,3,4905510,20100,2018-10-22
44839,MAA,2015,WHITE,ACURA,TLX FWD V6,V6,4DSN,6G,A,30892,21,1,4905510,15800,2018-10-22
44841,MAA,2015,BLACK,ACURA,TLX FWD V6,V6 ADVANCE,4DSN,6G,A,25432,37,2,4905510,20500,2018-10-22
44842,MAA,2015,WHITE,ACURA,TLX FWD 4C,TECH,4DSN,4G,A,73251,20,1,4905510,14500,2018-10-22
44845,MAA,2016,GREY,ACURA,ILX,PREMIUM,4DSN,4G,A,30672,25,1,4905510,15100,2018-10-22
44854,BWAE,2008,BLACK,ACURA,MDX 4X4,TECH PKG,SUV,6G,A,162437,41,2,5073302,5300,2018-10-23
44856,SKYA,2007,MAROON,ACURA,MDX,TECH PKG,SUV,6G,A,115850,43,3,5136097,7600,2018-10-23
44863,SLAA,2012,GRAY,ACURA,TL FWD V6,TECH,4DSN,6G,A,103760,42,1,5018354,10500,2018-10-23
44865,BWAE,2006,SILVER,ACURA,MDX 4X4,TOURING,SUV,6G,A,157932,24,1,5074844,3600,2018-10-23
44869,RAA,2010,GRAY,ACURA,MDX,TECH PKG,SUV,6G,A,108352,37,3,5135770,11700,2018-10-23
44870,SKYA,2001,RED,ACURA,CL,TYPE-S,2DCP,6G,A,70513,30,1,5171964,3000,2018-10-23
44871,SKYA,2012,GRAY,ACURA,TL AWD V6,ADV PKG,4DSN,6G,A,111038,22,3,5291844,7900,2018-10-23
44872,AAAI,2006,GRAY,ACURA,MDX 4X4,TOURING,SUV,6G,A,222521,24,1,5073827,1200,2018-10-23
44875,RAA,2010,SILVER,ACURA,TL FWD V6,TECH,4DSN,6G,A,147283,29,2,5099849,6200,2018-10-23
44881,PAA,2011,WHITE,ACURA,MDX,TECH PKG,SUV,6G,A,85776,37,1,4918814,14600,2018-10-23
44882,RAA,2010,GRAY,ACURA,TL FWD V6,TECH,4DSN,6G,A,161957,28,1,5367977,5400,2018-10-23
44885,BWAE,2008,GRAY,ACURA,RDX,TECH PKG,SUV,4GT,A,107500,19,1,5076919,6300,2018-10-23
44886,SKYA,2004,WHITE,ACURA,MDX 4X4,TOURING,SUV,6G,A,149896,33,1,5096968,2100,2018-10-23
44887,AREN,2010,WHITE,ACURA,MDX,TECH PKG,SUV,6G,A,77758,35,1,4997069,13700,2018-10-23
44892,SKYA,2008,WHITE,ACURA,MDX 4X4,TECH PKG,SUV,6G,A,78426,13,5,4938270,3900,2018-10-23
44893,SKYA,2002,BLUE,ACURA,RSX,AUTO,2DCP,4G,A,1,13,1,4938270,300,2018-10-23
44894,SKYA,2010,GRAY,ACURA,TL AWD V6,TECH,4DSN,6G,A,165134,32,1,4938270,5600,2018-10-23
44895,AAAI,2007,WHITE,ACURA,MDX,SPORT,SUV,6G,A,141479,26,1,4938080,5100,2018-10-23
44898,FAAO,2014,WHITE,ACURA,TL FWD V6,TECH,4DSN,6G,A,111077,30,1,4913200,10000,2018-10-23
44901,FAAO,2011,BLACK,ACURA,MDX,TECH PKG,SUV,6G,A,85166,39,1,4918814,11100,2018-10-23
44905,SVAA,2016,BLACK,ACURA,MDX AWD,TECH PKG,SUV,6G,A,44409,39,1,5345314,26600,2018-10-23
44906,FAAO,2011,BLACK,ACURA,MDX,TECH PKG,SUV,6G,A,61676,31,1,5269621,14100,2018-10-23
44907,RAA,2012,BLACK,ACURA,TL FWD V6,TECH,4DSN,6G,A,96652,26,1,4997069,10500,2018-10-23
44911,BWAE,2010,GRAY,ACURA,TSX FWD 4C,TECH PKG,4DSN,4G,A,159962,26,1,4938321,5000,2018-10-23
44917,GOAA,2006,SILVER,ACURA,RSX,PREMIUM,2DCP,4G,5,128036,24,1,5426159,1600,2018-10-23
44918,OAA,2010,WHITE,ACURA,TSX FWD 4C,TSX,4DSN,4G,A,127442,25,1,4940603,5400,2018-10-23
44920,GOAA,1996,WHITE,ACURA,INTEGRA,RS,2DHB,4G,5,169548,24,1,5039575,700,2018-10-23
44921,DALA,2007,BLUE,ACURA,RDX,TECH PKG,SUV,4GT,A,147715,29,1,4938000,4000,2018-10-23
44925,PXAA,2010,BLACK,ACURA,TL AWD V6,TECH,4DSN,6G,A,120831,13,4,4918600,5300,2018-10-23
44933,AAA,2009,SILVER,ACURA,TSX FWD,TECH PKG,4DSN,4G,A,197733,28,1,4935433,4300,2018-10-23
44935,OAA,2010,BLACK,ACURA,TSX FWD 4C,TECH PKG,4DSN,4G,6,108362,32,1,5124918,7200,2018-10-23
44936,SVAA,2009,BLACK,ACURA,RL,TECH PKG,4DSN,6G,A,119474,27,1,4940603,6400,2018-10-23
44947,NADE,2015,WHITE,ACURA,MDX AWD,TECH PKG,SUV,6G,A,53528,20,4,4912530,23400,2018-10-24
44949,NOAA,2015,BLACK,ACURA,TLX FWD 4C,TECH,4DSN,4G,A,51621,33,1,4918814,14500,2018-10-24
44951,SAAA,2017,GRAY,ACURA,RDX FWD,TECH PKG,SUV,6G,A,13565,42,1,5087496,25200,2018-10-24
44955,HLFX,2011,WHITE,ACURA,CSX TECH PKG,TECH PKG,4DSN,4G,A,138575,42,1,5186825,8400,2018-10-24
44967,CADE,2005,GRAY,ACURA,MDX,TOURING,SUV,6G,A,196686,22,2,4935823,1800,2018-10-24
44975,UAA,2010,BLACK,ACURA,TL FWD V6,NONE,4DSN,6G,A,181481,25,2,5405705,3300,2018-10-24
44979,DAA,2007,SILVER,ACURA,RDX,TECH PKG,SUV,4GT,A,107216,33,1,4938321,7100,2018-10-24
44990,CADE,2016,GRAY,ACURA,MDX AWD,TECH PKG,SUV,6G,A,37841,40,1,5035767,23250,2018-10-24
44991,MMAA,2015,BROWN,ACURA,TLX AWD V6,V6 TECH,4DSN,6G,A,23128,40,2,5006040,21000,2018-10-24
44996,SSAA,2014,BLACK,ACURA,TL AWD V6,ADVANCE,4DSN,6G,A,63340,31,2,5423098,16900,2018-10-24
44998,BCAA,2007,BLACK,ACURA,MDX,TECH PKG,SUV,6G,A,105518,32,1,5109958,10000,2018-10-24
45001,NASH,2012,MAROON,ACURA,TSX SPT WGN,TECH PKG,4WGN,4G,A,70687,43,4,5258127,15000,2018-10-24
45008,NADE,2016,WHITE,ACURA,ILX,TECH PKG,4DSN,4G,A,23824,43,1,4905510,17300,2018-10-24
45009,NADE,2016,MAROON,ACURA,RDX AWD,TECH PKG,SUV,6G,A,25513,40,1,4905510,26200,2018-10-24
45011,NADE,2017,GRAY,ACURA,RDX AWD,ADVANCE,SUV,6G,A,15883,39,1,4905510,33000,2018-10-24
45012,NADE,2016,BLACK,ACURA,RDX AWD,TECH PKG,SUV,6G,A,30837,38,1,4905510,24900,2018-10-24
45013,NADE,2016,BLACK,ACURA,RDX AWD,TECH PKG,SUV,6G,A,34596,38,1,4905510,24800,2018-10-24
45014,NADE,2015,GRAY,ACURA,TLX FWD V6,V6 TECH,4DSN,6G,A,28531,37,2,4905510,17600,2018-10-24
45015,NADE,2016,BLACK,ACURA,MDX AWD,TECH PKG,SUV,6G,A,48480,37,1,4905510,25500,2018-10-24
45016,NADE,2016,GRAY,ACURA,MDX AWD,TECH PKG,SUV,6G,A,55451,35,1,4905510,23600,2018-10-24
45017,NADE,2016,WHITE,ACURA,MDX AWD,TECH PKG,SUV,6G,A,20555,34,1,4905524,25800,2018-10-24
45018,NADE,2015,BLUE,ACURA,TLX FWD 4C,TECH,4DSN,4G,A,34697,32,1,4905510,15800,2018-10-24
45019,NADE,2016,WHITE,ACURA,MDX AWD,TECH PKG,SUV,6G,A,45984,29,1,4905510,24400,2018-10-24
45025,CNCA,2007,GRAY,ACURA,RDX,TECH PKG,SUV,4GT,A,146583,18,1,5005989,2700,2018-10-24
45026,NADE,2017,GRAY,ACURA,TLX FWD V6,V6,4DSN,6G,A,25734,14,2,4918814,16900,2018-10-24
45027,NADE,2008,GRAY,ACURA,RL,TECH PKG,4DSN,6G,A,148213,33,2,4968565,3800,2018-10-24
45028,CADE,2010,BLACK,ACURA,MDX,ADV PKG,SUV,6G,A,133939,28,2,5406501,11000,2018-10-24
45029,CADE,1996,TAN,ACURA,TL 5C,BASE,4DSN,5G,A,245217,13,2,5020553,150,2018-10-24
45039,KCAA,2006,RED,ACURA,MDX 4X4,TOURING,SUV,6G,A,155820,20,1,5002720,800,2018-10-24
45042,MAA,2015,SILVER,ACURA,TLX FWD 4C,TECH,4DSN,4G,A,18910,43,1,4905709,19900,2018-10-24
45043,MAA,2016,WHITE,ACURA,RLX FWD,TECH PKG,4DSN,6G,A,50545,27,1,4905709,25000,2018-10-24
45046,FAA,2010,BLACK,ACURA,MDX,TECH PKG,SUV,6G,A,146003,32,1,5009880,8900,2018-10-25
45073,WPBA,2015,WHITE,ACURA,TLX FWD V6,V6,4DSN,6G,A,31123,45,1,5219598,18400,2018-10-25
45074,FAA,2008,BLUE,ACURA,RL,TECH PKG,4DSN,6G,A,100529,37,1,5076919,7600,2018-10-25
45075,NSAA,2002,BLUE,ACURA,TL,TYPE-S,4DSN,6G,A,217536,24,1,5001545,1050,2018-10-25
45077,NSAA,2003,BLACK,ACURA,MDX AWD,TOURING,SUV,6G,A,131310,21,1,5004314,1800,2018-10-25
45080,SCAA,2003,SILVER,ACURA,MDX AWD,TOURING,SUV,6G,A,204460,16,1,5401241,1300,2018-10-25
45081,TBAA,2015,BLACK,ACURA,TLX FWD 4C,TECH,4DSN,4G,A,80287,37,1,5066232,13600,2018-10-25
45086,AAA,2012,SILVER,ACURA,MDX,TECH PKG,SUV,6G,A,43103,33,1,5342070,15500,2018-10-25
45087,FAA,2008,SILVER,ACURA,TL,TYPE-S,4DSN,6G,A,156537,28,1,5259587,5600,2018-10-25
45092,TBAA,2014,SILVER,ACURA,RDX FWD,TECH PKG,SUV,6G,A,50644,46,1,5009001,16900,2018-10-25
45094,WPBA,2012,BLACK,ACURA,TSX FWD 4C,TECH PKG,4DSN,4G,A,54978,33,1,5377954,12600,2018-10-25
45095,CINA,2012,GRAY,ACURA,MDX,TECH PKG,SUV,6G,A,116252,41,1,5258137,8900,2018-10-25
45101,FAA,2010,WHITE,ACURA,TSX FWD 4C,TECH PKG,4DSN,4G,A,117253,42,1,5288581,8400,2018-10-25
45102,SCAA,2008,GRAY,ACURA,MDX 4X4,TECH PKG,SUV,6G,A,104112,36,1,5269621,8300,2018-10-25
45104,DFWA,2014,WHITE,ACURA,MDX FWD,TECH PKG,SUV,6G,A,167430,37,1,4994661,12500,2018-10-25
45105,TBAA,2013,BLACK,ACURA,ILX,PREMIUM,4DSN,4G,A,95263,25,1,4925422,5300,2018-10-25
45112,SCAA,2016,GRAY,ACURA,MDX AWD,ADVANCE,SUV,6G,A,30964,45,1,4905510,31750,2018-10-25
45115,SCAA,2016,SILVER,ACURA,MDX FWD,TECH PKG,SUV,6G,A,32863,40,1,4905510,26500,2018-10-25
45116,SCAA,2016,GRAY,ACURA,MDX FWD,ADVANCE,SUV,6G,A,43550,40,1,4905510,27000,2018-10-25
45117,SCAA,2016,BLACK,ACURA,ILX,PREMIUM,4DSN,4G,A,33688,28,1,4905510,16500,2018-10-25
45118,SCAA,2013,BLACK,ACURA,TSX 4C,TECH PKG,4DSN,4G,A,83871,26,1,4905524,8250,2018-10-25
45122,FAA,2007,SILVER,ACURA,MDX,TECH PKG,SUV,6G,A,132251,23,1,4940603,4600,2018-10-25
45124,GCAA,2016,WHITE,ACURA,TLX FWD V6,TECH PKG,4DSN,6G,A,33886,44,1,4905510,21000,2018-10-25
45125,GCAA,2016,WHITE,ACURA,ILX,A-SPEC,4DSN,4G,A,26642,43,1,4905510,18600,2018-10-25
45126,GCAA,2015,WHITE,ACURA,TLX FWD V6,V6 TECH,4DSN,6G,A,19956,43,1,4905510,21000,2018-10-25
45128,GCAA,2016,GRAY,ACURA,ILX,TECH PKG,4DSN,4G,A,22403,42,1,4905510,17400,2018-10-25
45130,GCAA,2016,BLUE,ACURA,ILX,PREMIUM,4DSN,4G,A,35478,41,1,4905510,16000,2018-10-25
45131,GCAA,2015,WHITE,ACURA,TLX FWD 4C,TECH,4DSN,4G,A,31181,40,1,4905510,17100,2018-10-25
45132,GCAA,2015,WHITE,ACURA,TLX FWD V6,V6 TECH,4DSN,6G,A,37335,42,1,4905510,19000,2018-10-25
45133,GCAA,2016,WHITE,ACURA,RDX AWD,TECH PKG,SUV,6G,A,35514,42,1,4905510,26000,2018-10-25
45134,GCAA,2015,WHITE,ACURA,TLX FWD 4C,TECH,4DSN,4G,A,30706,42,1,4905510,18500,2018-10-25
45138,GCAA,2015,BLACK,ACURA,TLX AWD V6,V6 ADVANCE,4DSN,6G,A,35102,39,1,4905510,20500,2018-10-25
45139,GCAA,2016,RED,ACURA,ILX,PREMIUM,4DSN,4G,A,19115,39,1,4905510,16900,2018-10-25
45140,GCAA,2015,GRAY,ACURA,TLX FWD V6,V6 TECH,4DSN,6G,A,31049,40,1,4905510,19000,2018-10-25
45142,GCAA,2016,BLUE,ACURA,ILX,PRM A-SPEC,4DSN,4G,A,18643,36,1,4905510,18400,2018-10-25
45143,GCAA,2015,BLACK,ACURA,TLX AWD V6,V6 TECH,4DSN,6G,A,40568,37,1,4905510,19000,2018-10-25
45144,GCAA,2016,BLACK,ACURA,ILX,PREMIUM,4DSN,4G,A,33701,35,1,4905510,15500,2018-10-25
45147,GCAA,2015,BLACK,ACURA,MDX AWD,TECH PKG,SUV,6G,A,41436,30,1,4905510,25750,2018-10-25
45148,GCAA,2015,BLUE,ACURA,TLX FWD 4C,TECH,4DSN,4G,A,15487,29,1,4905510,17300,2018-10-25
45149,GCAA,2015,SILVER,ACURA,TLX FWD 4C,TECH,4DSN,4G,A,58491,18,1,4905510,13600,2018-10-25
45150,GCAA,2016,GRAY,ACURA,MDX AWD,TECH PKG,SUV,6G,A,28457,21,1,4905510,25000,2018-10-25
45151,GCAA,2012,GRAY,ACURA,MDX,TECH PKG,SUV,6G,A,88012,28,2,4906844,11600,2018-10-25
45158,TAA,2009,WHITE,ACURA,MDX,ELITE PKG,SUV,6G,A,285234,30,2,5183293,4300,2018-10-25
45169,MAA,2018,GREY,ACURA,MDX AWD V6,TECH PKG,SUV,6G,A,13114,46,1,5014587,42000,2018-10-25
45170,MAA,2018,BLACK,ACURA,RDX AWD,TECH PKG,SUV,6G,A,4922,45,1,5014587,32800,2018-10-25
45171,MAA,2018,GREY,ACURA,RDX AWD,TECH PKG,SUV,6G,A,5846,45,1,5014587,32900,2018-10-25
45173,MAA,2012,BLACK,ACURA,TSX FWD 4C,TECH PKG,4DSN,4G,A,112730,26,1,4938061,8700,2018-10-25
45174,MAA,2010,BLACK,ACURA,TL AWD V6,TECH,4DSN,6G,6,52871,24,1,4997069,10500,2018-10-25
45180,NVAA,2016,GRAY,ACURA,MDX AWD,TECH PKG,SUV,6G,A,83629,45,2,5316213,21000,2018-10-26
45181,NVAA,2016,SILVER,ACURA,MDX AWD,TECH PKG,SUV,6G,A,23345,22,1,5274888,28500,2018-10-26
45182,NVAA,2015,GRAY,ACURA,RDX AWD,TECH PKG,SUV,6G,A,63374,43,1,5274888,19250,2018-10-26
45190,AAAW,2012,GREY,ACURA,MDX,TECH PKG,SUV,6G,A,141594,42,1,5141405,9100,2018-10-26
45192,SVAA,2016,WHITE,ACURA,MDX FWD,TECH PKG,SUV,6G,A,45145,42,3,5018004,25900,2018-10-26
45193,MAA,2016,MAROON,ACURA,MDX AWD,TECH PKG,SUV,6G,A,22028,35,5,4910970,28300,2018-10-26
45194,MAA,2016,BLACK,ACURA,MDX AWD,TECH PKG,SUV,6G,A,36714,34,1,4910970,28100,2018-10-26
45195,MAA,2009,GREY,ACURA,MDX,TECH PKG,SUV,6G,A,115295,21,1,4905200,7100,2018-10-26
45200,MAA,2013,BROWN,ACURA,RDX FWD,TECH PKG,SUV,6G,A,31617,40,1,5258127,17500,2018-10-26
45202,MAA,2012,WHITE,ACURA,MDX,TECH PKG,SUV,6G,A,99225,43,1,5372193,14600,2018-10-26
45203,MAA,2011,WHITE,ACURA,MDX,TECH PKG,SUV,6G,A,110390,30,1,5372193,12500,2018-10-26
45205,MAA,2014,GREY,ACURA,MDX AWD,TECH PKG,SUV,6G,A,77506,35,1,5372193,20000,2018-10-26
45211,MAA,2016,WHITE,ACURA,RDX AWD,TECH PKG,SUV,6G,A,46680,37,1,5056084,23500,2018-10-26
45212,MAA,2016,GREY,ACURA,MDX AWD,TECH PKG,SUV,6G,A,45481,42,1,5014587,27250,2018-10-26
45213,MAA,2014,GREY,ACURA,TSX 4C,TECH PKG,4DSN,4G,A,82848,13,1,5108712,9800,2018-10-26
45216,MAA,2013,GREY,ACURA,RDX AWD,TECH PKG,SUV,6G,A,88802,38,1,4997069,14000,2018-10-26
45219,MAA,2015,BLACK,ACURA,TLX AWD V6,V6 TECH,4DSN,6G,A,30660,41,3,4905510,18100,2018-10-26
45220,MAA,2015,BROWN,ACURA,TLX FWD V6,V6 TECH,4DSN,6G,A,10439,44,1,4905510,20800,2018-10-26
45221,MAA,2015,BLUE,ACURA,TLX FWD V6,V6 TECH,4DSN,6G,A,23764,39,2,4905510,19300,2018-10-26
45222,MAA,2015,WHITE,ACURA,TLX FWD 4C,TECH,4DSN,4G,A,25491,43,1,4905510,19000,2018-10-26
45223,MAA,2016,GREY,ACURA,ILX,PREMIUM,4DSN,4G,A,26035,43,1,4905510,16800,2018-10-26
45225,MAA,2016,BLUE,ACURA,RDX AWD,TECH PKG,SUV,6G,A,28146,43,1,4905510,27100,2018-10-26
45227,MAA,2016,BLUE,ACURA,RDX AWD,TECH PKG,SUV,6G,A,39344,37,2,4905510,21800,2018-10-26
45228,MAA,2016,WHITE,ACURA,ILX,PREMIUM,4DSN,4G,A,33972,42,1,4905510,16400,2018-10-26
45229,MAA,2016,BLACK,ACURA,TLX FWD V6,TECH PKG,4DSN,6G,A,37353,42,1,4905510,20900,2018-10-26
45230,MAA,2015,WHITE,ACURA,TLX AWD V6,V6 TECH,4DSN,6G,A,39604,40,1,4905510,20400,2018-10-26
45231,MAA,2016,GREY,ACURA,MDX AWD,ADVANCE,SUV,6G,A,40676,43,1,4905510,30000,2018-10-26
45232,MAA,2015,BLACK,ACURA,TLX FWD 4C,TECH,4DSN,4G,A,40874,40,1,4905510,16600,2018-10-26
45233,MAA,2016,GREY,ACURA,RDX AWD,TECH PKG,SUV,6G,A,43360,40,1,4905510,23500,2018-10-26
45234,MAA,2015,GREY,ACURA,TLX AWD V6,V6 ADVANCE,4DSN,6G,A,49190,40,1,4905510,19600,2018-10-26
45235,MAA,2016,WHITE,ACURA,MDX AWD,TECH PKG,SUV,6G,A,55394,40,1,4905510,26200,2018-10-26
45236,MAA,2016,BLACK,ACURA,TLX FWD V6,TECH PKG,4DSN,6G,A,39154,31,2,4905510,17800,2018-10-26
45238,MAA,2016,BLACK,ACURA,RDX AWD,TECH PKG,SUV,6G,A,19399,35,1,4905510,26300,2018-10-26
45239,MAA,2015,BLACK,ACURA,TLX FWD 4C,TECH,4DSN,4G,A,26360,33,1,4905510,16600,2018-10-26
45240,MAA,2015,BLACK,ACURA,TLX FWD 4C,TECH,4DSN,4G,A,26879,37,1,4905510,17600,2018-10-26
45244,MAA,2016,GREY,ACURA,MDX AWD,TECH PKG,SUV,6G,A,33730,27,4,4905510,24500,2018-10-26
45245,MAA,2016,GREY,ACURA,MDX AWD,TECH PKG,SUV,6G,A,35784,38,1,4905510,28300,2018-10-26
45246,MAA,2015,GREY,ACURA,TLX FWD 4C,TECH,4DSN,4G,A,35877,39,1,4905510,17500,2018-10-26
45247,MAA,2016,GREY,ACURA,MDX AWD,TECH PKG,SUV,6G,A,36635,35,1,4905510,28700,2018-10-26
45248,MAA,2016,BLACK,ACURA,MDX AWD,TECH PKG,SUV,6G,A,41635,25,3,4905510,24000,2018-10-26
45249,MAA,2016,BLUE,ACURA,RDX AWD,TECH PKG,SUV,6G,A,33857,27,2,4905510,22600,2018-10-26
45250,MAA,2015,GREY,ACURA,TLX FWD 4C,TECH,4DSN,4G,A,39921,35,1,4905510,16500,2018-10-26
45251,MAA,2016,BLUE,ACURA,RDX AWD,ADV PKG,SUV,6G,A,42373,37,1,4905510,25500,2018-10-26
45253,MAA,2016,WHITE,ACURA,TLX AWD V6,TECH PKG,4DSN,6G,A,44377,38,1,4905510,19800,2018-10-26
45254,MAA,2015,BLACK,ACURA,TLX AWD V6,V6 TECH,4DSN,6G,A,41694,25,1,4905510,17000,2018-10-26
45259,MAA,2016,GREY,ACURA,MDX AWD,TECH PKG,SUV,6G,A,78003,32,1,4905510,20000,2018-10-26
45264,FAA,2010,SILVER,ACURA,MDX,TECH PKG,SUV,6G,A,128961,41,2,4996436,8000,2018-10-27
45265,AAA,2013,SILVER,ACURA,RDX AWD,TECH PKG,SUV,6G,A,115643,35,6,5092003,11900,2018-10-28
45266,AYCA,2007,BLACK,ACURA,MDX,TECH PKG,SUV,6G,A,151302,28,1,5368228,5900,2018-10-29
45267,AYCA,2011,SILVER,ACURA,MDX,TECH PKG,SUV,6G,A,72068,43,1,5332606,15300,2018-10-29
45271,MTRL,2006,SILVER,ACURA,CSX,TOURING,4DSN,4G,5,141789,21,1,5249717,1500,2018-10-29
45276,CINA,2004,GRAY,ACURA,MDX 4X4,TOURING,SUV,6G,A,189799,26,1,4995547,1000,2018-10-29
45278,GCAA,2016,WHITE,ACURA,TLX FWD 4C,TECH PKG,4DSN,4G,A,29825,40,3,4905524,18100,2018-10-29
45279,GCAA,2012,WHITE,ACURA,ZDX,TECH PKG,SUV,6G,A,54864,32,1,4905524,18100,2018-10-29
45280,HATA,2010,BLACK,ACURA,RDX FWD,TECH PKG,SUV,4GT,A,93873,30,1,4995547,8700,2018-10-29
45282,NADE,2015,BLACK,ACURA,TLX FWD V6,V6,4DSN,6G,A,30781,28,1,4905510,16400,2018-10-29
45284,NADE,2016,BLUE,ACURA,RDX AWD,TECH PKG,SUV,6G,A,27204,45,2,4905510,25100,2018-10-29
45287,NADE,2015,WHITE,ACURA,TLX AWD V6,V6 TECH,4DSN,6G,A,52318,39,1,4905510,18400,2018-10-29
45289,NADE,2016,MAROON,ACURA,RDX AWD,TECH PKG,SUV,6G,A,34307,34,1,4905510,24400,2018-10-29
45290,NADE,2015,BLACK,ACURA,TLX FWD V6,V6 TECH,4DSN,6G,A,15706,33,1,4905510,19600,2018-10-29
45291,SCAA,2016,BLACK,ACURA,ILX,PREMIUM,4DSN,4G,A,26658,39,2,4905510,15300,2018-10-29
45292,SCAA,2015,BLUE,ACURA,MDX FWD,ADV PKG,SUV,6G,A,42919,38,2,4905510,25500,2018-10-29
45294,MAA,2015,BLACK,ACURA,TLX FWD V6,V6,4DSN,6G,A,13615,45,1,4905709,20200,2018-10-29
45295,MAA,2018,GREY,ACURA,MDX AWD V6,TECH PKG,SUV,6G,A,7999,45,3,5014587,43325,2018-10-29
45296,MAA,2015,BLACK,ACURA,TLX FWD V6,V6 ADVANCE,4DSN,6G,A,59219,37,2,4905510,17500,2018-10-29
45298,MAA,2016,GREY,ACURA,MDX AWD,ADVANCE,SUV,6G,A,50581,20,2,4905510,25500,2018-10-29
45299,MAA,2016,WHITE,ACURA,TLX FWD V6,V6,4DSN,6G,A,40862,35,2,4905510,17500,2018-10-29
