auction_code,car_year,color,make,model,subseries,body,engine,transmission,mileage,condition_grade,times_run,seller,sale_price,formatted_sold_date
WPBA,2016,BLACK,LANDROVER,RANGE R SPT V8,V8 DYNAMIC,SUV,8G,A,29836,45,3,5278575,57400,2018-10-04
WPBA,2014,SILVER,LANDROVER,RANGE R SPT V6,HSE,SUV,6ET,A,53665,43,3,5278575,38600,2018-10-04
WPBA,2014,SILVER,LANDROVER,RANGE R SPT V8,SUPERCHARG,SUV,8ET,A,94125,45,3,5177233,32200,2018-10-04
WPBA,2008,WHITE,LANDROVER,RANGE ROVER,HSE,4SUV,8G,A,106343,28,3,5177233,8500,2018-10-04
EDMO,2006,BLACK,LANDROVER,RANGE ROVER,SC,4SUV,8G,A,101499,34,2,5431688,7300,2018-10-04
FAA,2013,WHITE,LANDROVER,RANGE R SPT,SC,SUV,8G,A,101280,35,1,5076919,22500,2018-10-04
FAA,2008,RED,LANDROVER,LR3 V8,HSE,4SUV,8G,A,112269,33,1,5076919,8000,2018-10-04
LOUA,2013,BLACK,LANDROVER,RR EVOQUE,DYNAM PREM,5DHB,4GT,A,64989,37,1,4925422,20800,2018-10-04
TBAA,2013,WHITE,LANDROVER,RANGE ROVER,HSE,SUV,8G,A,76007,37,1,5066232,38600,2018-10-04
OMAA,2017,BROWN,LANDROVER,DISCOVERY SPORT,SE,SUV,4GT,A,25489,46,3,4915785,24100,2018-10-04
SCAA,2014,GRAY,LANDROVER,RANGE ROVER V8,SUPERCHARG,SUV,8ET,A,28452,42,1,5320809,53750,2018-10-04
DETA,2017,WHITE,LANDROVER,RANGE R SPT V6,HSE,SUV,6G,A,20452,46,2,5059673,57700,2018-10-04
DFWA,2016,WHITE,LANDROVER,RANGE ROVER V6,HSE,SUV,6G,A,21455,46,1,4912596,64500,2018-10-04
TBAA,2016,BLACK,LANDROVER,DISCOVERY SPORT,SE,SUV,4GT,A,51371,35,1,4947708,19200,2018-10-04
DFWA,2009,BLACK,LANDROVER,LR3 HSE7 LUX,LUX,4SUV,8G,A,98027,27,1,4941154,7200,2018-10-04
DFWA,2016,BLACK,LANDROVER,RANGE R SPT V6,V6 HSE,SUV,6G,A,34444,37,1,4915785,46750,2018-10-04
DFWA,2017,WHITE,LANDROVER,RANGE R EVOQUE,SE PREMIUM,5DHB,4GT,A,38009,39,1,4915785,28400,2018-10-04
FAA,2018,BLACK,LANDROVER,RANG R VELAR V6,S,SUV,6G,A,6990,47,2,5067801,54500,2018-10-04
FAA,2012,BLUE,LANDROVER,RANGE R SPT,HSE LUX,SUV,8G,A,73161,46,1,5299734,19100,2018-10-04
FAA,2007,BLACK,LANDROVER,RRS SC,SC,4CUV,8G,A,129552,20,1,4937633,6600,2018-10-04
AAA,2007,GREY,LANDROVER,RANGE ROVER,SC,4SUV,8G,A,118723,13,1,4927000,7400,2018-10-04
AAA,2011,BLUE,LANDROVER,RRS HSE LUX,HSE LUX,4SUV,8G,A,113623,32,1,4997069,13200,2018-10-04
PXAA,2018,WHITE,LANDROVER,RANGE R EVOQUE,SE PREMIUM,5DHB,4GT,A,20629,46,3,4913289,33500,2018-10-04
AAA,2015,BLACK,LANDROVER,LR4,HSE,SUV,6G,A,51200,43,2,4918814,34400,2018-10-04
SCAA,2006,BLACK,LANDROVER,RANGE ROVER,HSE,4CUV,8G,A,134658,18,4,4908450,3400,2018-10-04
SCAA,2008,SILVER,LANDROVER,LR2,HSE,4SUV,6G,A,157161,37,1,4916882,2100,2018-10-04
GCAA,2017,BLACK,LANDROVER,DISCOVERY SPORT,SE,SUV,4GT,A,30999,40,2,4915785,23500,2018-10-04
THAA,2014,WHITE,LANDROVER,RANGE R SPT V6,HSE,SUV,6ET,A,87398,47,1,4998393,33000,2018-10-04
DETA,2016,GRAY,LANDROVER,DISCOVERY SPORT,HSE,SUV,4GT,A,21664,46,7,4910280,26300,2018-10-04
DETA,2015,BLACK,LANDROVER,RANGE R SPT V8,SVR,SUV,8ET,A,24215,45,1,4910280,73500,2018-10-04
NVAA,2006,SILVER,LANDROVER,RANGE ROVER,HSE,4CUV,8G,A,123122,26,1,4938270,5600,2018-10-04
TAA,2012,WHITE,LANDROVER,RANGE R SPT,HSE LUX,SUV,8G,A,123965,29,9,5131371,19400,2018-10-04
TAA,2004,BLACK,LANDROVER,FREELANDER,HSE,4CUV,6G,A,192200,17,1,5136941,650,2018-10-04
SKYA,2005,GREEN,LANDROVER,LR3 V8,SE,4SUV,8G,A,144227,23,14,5311750,2300,2018-10-04
TAA,2012,BLACK,LANDROVER,RRS ATB,SC AUTOBIO,4SUV,8G,A,120857,38,3,5163596,24200,2018-10-04
RAA,2017,BLACK,LANDROVER,RANGE R SPT V6,HSE,SUV,6G,A,13050,43,5,4918017,59000,2018-10-04
RAA,2017,BLACK,LANDROVER,RANGE ROVER V6,HSE,SUV,6G,A,12397,40,2,4918017,74500,2018-10-04
RAA,2017,BLACK,LANDROVER,RANGE R SPT V6,HSE,SUV,6G,A,18513,39,2,4918017,55500,2018-10-04
TAA,2009,BLACK,LANDROVER,RRS SC,SC,4CUV,8G,A,160305,37,1,5137854,10800,2018-10-04
TAA,2004,GREEN,LANDROVER,DISCOVERY,SE,4SUV,8G,A,166128,32,2,5235690,3400,2018-10-04
TAA,2011,BLACK,LANDROVER,RRS S/C,SC,4SUV,8G,A,109492,31,2,5235690,20200,2018-10-04
RAA,2017,BLACK,LANDROVER,RANGE R SPT V6,HSE,SUV,6G,A,4176,39,1,5385244,59000,2018-10-04
RAA,2017,BLACK,LANDROVER,RANGE R EVOQUE,SE PREMIUM,5DHB,4GT,A,33512,44,2,4915785,29000,2018-10-04
RAA,2017,BLACK,LANDROVER,RANGE ROVER V6,HSE,SUV,6G,A,32,43,1,4997476,80500,2018-10-04
RAA,2017,BLACK,LANDROVER,RANGE ROVER V6,HSE,SUV,6G,A,121,44,1,4997476,81000,2018-10-04
RAA,2017,BLACK,LANDROVER,RANGE R SPT V6,HSE,SUV,6G,A,3238,44,1,4997476,62000,2018-10-04
RAA,2017,GRAY,LANDROVER,RANGE R EVOQUE,HSE,5DHB,4GT,A,4555,45,1,4997476,39000,2018-10-04
RAA,2017,WHITE,LANDROVER,RANGE R EVOQUE,SE PREMIUM,5DHB,4GT,A,5529,50,1,4997476,33000,2018-10-04
RAA,2016,BLACK,LANDROVER,RANGE ROVER V8,SUPERCHARG,SUV,8G,A,7331,42,1,4997476,80000,2018-10-04
RAA,2017,BLUE,LANDROVER,RANGE R SPT V6,SE,SUV,6G,A,8752,42,1,4997476,50000,2018-10-04
RAA,2017,GRAY,LANDROVER,RANGE R SPT V6,HSE,SUV,6G,A,9727,46,1,4997476,63000,2018-10-04
RAA,2016,BLACK,LANDROVER,RANGE R EVOQUE,SE,5DHB,4GT,A,10785,27,1,4997476,27500,2018-10-04
RAA,2016,SILVER,LANDROVER,RANGE R EVOQUE,SE,5DHB,4GT,A,12032,42,1,4997476,32500,2018-10-04
RAA,2015,BLACK,LANDROVER,RANGE R EVOQUE,PURE,5DHB,4GT,A,13613,43,1,4997476,25000,2018-10-04
RAA,2015,ORANGE,LANDROVER,RANGE R EVOQUE,DYNAMIC,5DHB,4GT,A,13714,35,1,4997476,33500,2018-10-04
RAA,2016,BLACK,LANDROVER,RANGE R EVOQUE,HSE DYNAM,5DHB,4GT,A,13951,45,1,4997476,39000,2018-10-04
RAA,2016,RED,LANDROVER,RANGE R EVOQUE,SE,5DHB,4GT,A,14397,42,1,4997476,30000,2018-10-04
RAA,2015,GRAY,LANDROVER,RANGE R EVOQUE,PURE PLUS,5DHB,4GT,A,17291,41,2,4997476,28000,2018-10-04
RAA,2016,WHITE,LANDROVER,RANGE R EVOQUE,SE,5DHB,4GT,A,17487,41,3,4997476,31000,2018-10-04
RAA,2015,GRAY,LANDROVER,RANGE R EVOQUE,PURE PLUS,5DHB,4GT,A,18227,35,3,4997476,26500,2018-10-04
RAA,2015,WHITE,LANDROVER,DISCOVERY SPORT,HSE,SUV,4GT,A,18464,35,1,4997476,30000,2018-10-04
RAA,2015,BLACK,LANDROVER,RANGE ROVER V8,SUPERCHARG,SUV,8ET,A,18516,21,1,4997476,59000,2018-10-04
RAA,2016,BLACK,LANDROVER,RANGE R EVOQUE,SE,5DHB,4GT,A,18618,41,1,4997476,29000,2018-10-04
RAA,2016,BLACK,LANDROVER,DISCOVERY SPORT,HSE,SUV,4GT,A,19025,40,1,4997476,31000,2018-10-04
RAA,2016,WHITE,LANDROVER,RANGE R EVOQUE,SE,5DHB,4GT,A,19101,40,1,4997476,29500,2018-10-04
RAA,2016,WHITE,LANDROVER,RANGE R EVOQUE,SE,5DHB,4GT,A,20185,28,2,4997476,26500,2018-10-04
RAA,2015,SILVER,LANDROVER,RANGE R SPT V6,HSE,SUV,6G,A,21510,33,1,4997476,45500,2018-10-04
RAA,2016,BLACK,LANDROVER,RANGE R EVOQUE,HSE,5DHB,4GT,A,21563,29,1,4997476,31000,2018-10-04
RAA,2015,BLACK,LANDROVER,RANGE R EVOQUE,PURE PLUS,5DHB,4GT,A,22079,25,1,4997476,23500,2018-10-04
RAA,2015,RED,LANDROVER,DISCOVERY SPORT,HSE,SUV,4GT,A,22107,39,2,4997476,29000,2018-10-04
RAA,2016,WHITE,LANDROVER,RANGE R EVOQUE,HSE,5DHB,4GT,A,22386,40,2,4997476,32500,2018-10-04
RAA,2016,WHITE,LANDROVER,RANGE ROVER V6,HSE,SUV,6G,A,22568,31,1,4997476,67500,2018-10-04
RAA,2015,GRAY,LANDROVER,RANGE R SPT V6,SE,SUV,6G,A,22735,24,1,4997476,44000,2018-10-04
RAA,2016,BLUE,LANDROVER,RANGE R SPT V6,V6 HSE,SUV,6G,A,22798,27,1,4997476,50000,2018-10-04
RAA,2016,BLACK,LANDROVER,RANGE R EVOQUE,SE,5DHB,4GT,A,22931,31,2,4997476,30000,2018-10-04
RAA,2015,WHITE,LANDROVER,RANGE R EVOQUE,PURE PLUS,5DHB,4GT,A,23793,40,1,4997476,27000,2018-10-04
RAA,2016,BLACK,LANDROVER,RANGE R EVOQUE,SE,5DHB,4GT,A,23933,38,2,4997476,28000,2018-10-04
RAA,2015,BLACK,LANDROVER,RANGE R EVOQUE,PURE PREM,5DHB,4GT,A,24148,42,1,4997476,27000,2018-10-04
RAA,2015,WHITE,LANDROVER,RANGE R EVOQUE,DYNAMIC,5DHB,4GT,A,24324,41,1,4997476,36500,2018-10-04
RAA,2016,WHITE,LANDROVER,RANGE R SPT V8,V8,SUV,8G,A,24563,40,1,4997476,62000,2018-10-04
RAA,2015,GRAY,LANDROVER,RANGE R EVOQUE,PURE PLUS,5DHB,4GT,A,25097,14,2,4997476,23500,2018-10-04
RAA,2015,WHITE,LANDROVER,RANGE R EVOQUE,PURE PLUS,5DHB,4GT,A,25212,40,1,4997476,28500,2018-10-04
RAA,2015,WHITE,LANDROVER,RANGE R EVOQUE,PURE PLUS,5DHB,4GT,A,25591,27,1,4997476,25000,2018-10-04
RAA,2015,WHITE,LANDROVER,RANGE R EVOQUE,PURE PREM,5DHB,4GT,A,25993,42,1,4997476,26000,2018-10-04
RAA,2015,RED,LANDROVER,DISCOVERY SPORT,HSE,SUV,4GT,A,26370,35,1,4997476,28500,2018-10-04
RAA,2015,BLACK,LANDROVER,RANGE R EVOQUE,PURE PLUS,5DHB,4GT,A,26378,38,1,4997476,27500,2018-10-04
RAA,2016,WHITE,LANDROVER,DISCOVERY SPORT,HSE,SUV,4GT,A,26967,36,2,4997476,30000,2018-10-04
RAA,2016,WHITE,LANDROVER,RANGE R SPT V6,DIESEL HSE,SUV,6DT,A,27350,40,1,4997476,48500,2018-10-04
RAA,2015,BLACK,LANDROVER,RANGE R EVOQUE,PURE,5DHB,4GT,A,27663,38,1,4997476,25000,2018-10-04
RAA,2016,WHITE,LANDROVER,RANGE R SPT V6,V6 SE,SUV,6G,A,27703,44,1,4997476,48500,2018-10-04
RAA,2015,BLUE,LANDROVER,RANGE R EVOQUE,PURE,5DHB,4GT,A,27796,14,1,4997476,20000,2018-10-04
RAA,2016,WHITE,LANDROVER,RANGE R SPT V6,V6 SE,SUV,6G,A,27867,43,1,4997476,46500,2018-10-04
RAA,2016,GRAY,LANDROVER,RANGE R EVOQUE,SE,5DHB,4GT,A,27994,37,1,4997476,27500,2018-10-04
RAA,2015,GRAY,LANDROVER,RANGE R EVOQUE,PURE PLUS,5DHB,4GT,A,28075,27,1,4997476,22500,2018-10-04
RAA,2016,BLACK,LANDROVER,RANGE R EVOQUE,SE,5DHB,4GT,A,28772,32,1,4997476,26500,2018-10-04
RAA,2015,WHITE,LANDROVER,DISCOVERY SPORT,HSE,SUV,4GT,A,29252,28,3,4997476,28500,2018-10-04
RAA,2016,WHITE,LANDROVER,DISCOVERY SPORT,HSE LUX,SUV,4GT,A,29325,28,2,4997476,30500,2018-10-04
RAA,2016,BLACK,LANDROVER,RANGE R EVOQUE,SE,5DHB,4GT,A,29647,46,1,4997476,29000,2018-10-04
RAA,2015,GRAY,LANDROVER,RANGE R EVOQUE,PURE,5DHB,4GT,A,29658,37,1,4997476,24000,2018-10-04
RAA,2015,BLACK,LANDROVER,RANGE R SPT V6,HSE,SUV,6G,A,29778,29,1,4997476,42000,2018-10-04
RAA,2016,WHITE,LANDROVER,RANGE R EVOQUE,SE,5DHB,4GT,A,29933,36,1,4997476,25500,2018-10-04
RAA,2015,SILVER,LANDROVER,DISCOVERY SPORT,HSE,SUV,4GT,A,30007,32,2,4997476,27500,2018-10-04
RAA,2015,BLACK,LANDROVER,RANGE R SPT V6,SE,SUV,6G,A,30107,31,1,4997476,45500,2018-10-04
RAA,2016,WHITE,LANDROVER,DISCOVERY SPORT,SE,SUV,4GT,A,30904,36,1,4997476,25000,2018-10-04
RAA,2015,WHITE,LANDROVER,RANGE R EVOQUE,PURE PLUS,5DHB,4GT,A,30998,31,1,4997476,25500,2018-10-04
RAA,2016,GRAY,LANDROVER,DISCOVERY SPORT,HSE,SUV,4GT,A,31178,40,2,4997476,26500,2018-10-04
RAA,2015,WHITE,LANDROVER,DISCOVERY SPORT,SE,SUV,4GT,A,31313,19,1,4997476,23500,2018-10-04
RAA,2015,GRAY,LANDROVER,RANGE R EVOQUE,PURE,5DHB,4GT,A,31450,35,1,4997476,24000,2018-10-04
RAA,2015,BLUE,LANDROVER,RANGE R EVOQUE,PURE PLUS,5DHB,4GT,A,31563,39,1,4997476,26000,2018-10-04
RAA,2016,WHITE,LANDROVER,RANGE R EVOQUE,SE,5DHB,4GT,A,32292,44,2,4997476,27500,2018-10-04
RAA,2016,BLACK,LANDROVER,RANGE ROVER V6,DIESEL HSE,SUV,6DT,A,32644,27,1,4997476,59000,2018-10-04
RAA,2015,WHITE,LANDROVER,RANGE R EVOQUE,PURE PLUS,5DHB,4GT,A,32918,35,1,4997476,25500,2018-10-04
RAA,2016,GRAY,LANDROVER,RANGE R SPT V6,V6 SE,SUV,6G,A,32962,43,1,4997476,43000,2018-10-04
RAA,2015,BLACK,LANDROVER,RANGE R SPT V6,HSE,SUV,6G,A,33262,32,1,4997476,43500,2018-10-04
RAA,2015,WHITE,LANDROVER,RANGE R EVOQUE,PURE PLUS,5DHB,4GT,A,33338,45,2,4997476,26000,2018-10-04
RAA,2015,BLACK,LANDROVER,DISCOVERY SPORT,HSE,SUV,4GT,A,34854,32,1,4997476,25500,2018-10-04
RAA,2016,WHITE,LANDROVER,RANGE R EVOQUE,SE,5DHB,4GT,A,37000,35,3,4997476,24500,2018-10-04
RAA,2016,WHITE,LANDROVER,RANGE R EVOQUE,HSE,5DHB,4GT,A,38861,34,1,4997476,29500,2018-10-04
RAA,2015,BROWN,LANDROVER,RANGE R EVOQUE,PURE PLUS,5DHB,4GT,A,38962,35,2,4997476,24000,2018-10-04
RAA,2016,GRAY,LANDROVER,RANGE R EVOQUE,SE,5DHB,4GT,A,40396,19,1,4997476,22000,2018-10-04
RAA,2015,WHITE,LANDROVER,RANGE R EVOQUE,PURE PREM,5DHB,4GT,A,41136,33,1,4997476,23500,2018-10-04
RAA,2016,WHITE,LANDROVER,RANGE R EVOQUE,HSE,5DHB,4GT,A,42093,38,2,4997476,29500,2018-10-04
RAA,2015,BLUE,LANDROVER,RANGE R EVOQUE,PURE PLUS,5DHB,4GT,A,42326,35,1,4997476,24000,2018-10-04
RAA,2015,WHITE,LANDROVER,RANGE R SPT V6,SE,SUV,6G,A,45720,36,2,4997476,39500,2018-10-04
RAA,2015,BLACK,LANDROVER,RANGE R SPT V6,HSE,SUV,6G,A,46138,27,1,4997476,41500,2018-10-04
RAA,2015,BLUE,LANDROVER,DISCOVERY SPORT,SE,SUV,4GT,A,46852,37,1,4997476,21000,2018-10-04
RAA,2015,BLACK,LANDROVER,RANGE R EVOQUE,PURE PLUS,5DHB,4GT,A,47244,37,1,4997476,24000,2018-10-04
RAA,2016,BLACK,LANDROVER,RANGE R SPT V6,DIESEL HSE,SUV,6DT,A,52839,39,1,4997476,39000,2018-10-04
RAA,2015,WHITE,LANDROVER,RANGE ROVER V8,SUPERCHARG,SUV,8ET,A,54788,41,1,4997476,59500,2018-10-04
RAA,2015,BLACK,LANDROVER,RANGE R EVOQUE,PURE PLUS,5DHB,4GT,A,55792,29,1,4997476,20500,2018-10-04
RAA,2015,BLACK,LANDROVER,RANGE ROVER V8,SUPERCHARG,SUV,8ET,A,60265,41,2,4997476,50000,2018-10-04
RAA,2016,GRAY,LANDROVER,RANGE ROVER V6,DIESEL HSE,SUV,6DT,A,63398,39,1,4997476,55000,2018-10-04
RAA,2015,WHITE,LANDROVER,RANGE R SPT V8,SUPERCHARG,SUV,8ET,A,63923,37,1,4997476,47000,2018-10-04
RAA,2017,WHITE,LANDROVER,DISCOVERY,HSE LUXURY,SUV,6G,A,9202,45,1,4901189,56000,2018-10-04
RAA,2017,BLUE,LANDROVER,DISCOVERY SPORT,SE,SUV,4GT,A,2606,44,1,4901189,29500,2018-10-04
RAA,2017,WHITE,LANDROVER,RANGE R EVOQUE,SE PREMIUM,5DHB,4GT,A,19693,48,1,4901189,22500,2018-10-04
RAA,2018,GRAY,LANDROVER,RANG R VELAR 4C,R-DYNAM SE,SUV,4DT,A,6642,46,1,4901189,44000,2018-10-04
RAA,2017,BLACK,LANDROVER,RANGE R SPT V8,AUTOBIOGRA,SUV,8G,A,12003,43,1,4901189,65000,2018-10-04
RAA,2015,GRAY,LANDROVER,RANGE ROVER V8,SUPERCHARG,SUV,8ET,A,73574,36,1,4901189,35000,2018-10-04
RAA,2016,BLACK,LANDROVER,RANGE R EVOQUE,HSE,5DHB,4GT,A,7144,42,1,4901189,29000,2018-10-04
RAA,2015,WHITE,LANDROVER,RANGE R SPT V6,HSE,SUV,6G,A,46634,25,1,4901189,29000,2018-10-04
RAA,2015,GRAY,LANDROVER,DISCOVERY SPORT,HSE,SUV,4GT,A,36190,42,1,4901189,25000,2018-10-04
RAA,2017,BLACK,LANDROVER,RANGE R SPT V6,HSE,SUV,6DT,A,9535,46,1,4901189,46000,2018-10-04
RAA,2016,BLUE,LANDROVER,DISCOVERY SPORT,HSE,SUV,4GT,A,35911,43,1,4901189,24000,2018-10-04
RAA,2014,GRAY,LANDROVER,RANGE ROVER V8,SC,SUV,8ET,A,29821,28,1,4901189,40000,2018-10-04
RAA,2015,GRAY,LANDROVER,RANGE R SPT V6,HSE,SUV,6G,A,51884,40,1,4970472,38000,2018-10-04
RAA,2014,GRAY,LANDROVER,RANGE R SPT V8,SUPERCHARG,SUV,8ET,A,36519,42,1,4970472,44500,2018-10-04
RAA,2014,BLACK,LANDROVER,RANGE R SPT V6,HSE,SUV,6ET,A,28010,27,1,4970472,39000,2018-10-04
RAA,2014,BLACK,LANDROVER,RANGE R SPT V6,HSE,SUV,6ET,A,54419,43,1,4970472,37500,2018-10-04
RAA,2016,BLACK,LANDROVER,LR4,HSE,SUV,6G,A,42213,46,1,4970472,40500,2018-10-04
RAA,2014,GRAY,LANDROVER,LR4,LUXURY,SUV,6G,A,33082,29,1,4970472,37000,2018-10-04
RAA,2014,BLACK,LANDROVER,RANGE R SPT V8,SUPERCHARG,SUV,8ET,A,22781,37,1,4970472,46500,2018-10-04
RAA,2015,WHITE,LANDROVER,RANGE R SPT V6,HSE,SUV,6G,A,48285,31,1,4970472,43500,2018-10-04
RAA,2016,BLUE,LANDROVER,LR4,HSE,SUV,6G,A,25607,41,1,4997069,45500,2018-10-04
RAA,2012,SILVER,LANDROVER,RRE PURE PRM 5,PURE PREM,5DHB,4GT,A,52768,50,1,4997069,23250,2018-10-04
RAA,2014,WHITE,LANDROVER,RANGE R SPT V6,HSE,SUV,6ET,A,66522,35,1,4997069,36500,2018-10-04
RAA,2013,WHITE,LANDROVER,RANGE ROVER,SC,SUV,8G,A,75124,37,1,4997069,44000,2018-10-04
RAA,2015,BLACK,LANDROVER,RANGE R EVOQUE,PURE PLUS,5DHB,4GT,A,32483,41,2,4918814,25000,2018-10-04
WPBA,2016,WHITE,LANDROVER,RANGE R SPT V6,DIESEL HSE,SUV,6DT,A,57000,49,2,4997476,37200,2018-10-04
WPBA,2016,BLUE,LANDROVER,RANGE R EVOQUE,SE,5DHB,4GT,A,14512,44,2,4997476,26800,2018-10-04
WPBA,2015,BLACK,LANDROVER,RANGE R EVOQUE,PURE PLUS,5DHB,4GT,A,20334,39,2,4997476,26400,2018-10-04
SVAA,2006,BLACK,LANDROVER,RANGE ROVER,HSE,4SUV,8G,A,121191,14,1,5014999,4500,2018-10-04
NADE,2011,BLUE,LANDROVER,RRS HSE,HSE,4SUV,8G,A,64920,42,1,5434178,18100,2018-10-04
NVAA,2017,BLACK,LANDROVER,RANGE R EVOQUE,SE,5DHB,4GT,A,36370,44,1,4910984,27500,2018-10-05
LMAA,2018,GRAY,LANDROVER,RANG R VELAR 4C,R-DYNAM SE,SUV,4GT,A,7578,46,1,5212733,58000,2018-10-05
FAA,2014,RED,LANDROVER,RANGE R EVOQUE,DYNAMIC,5DHB,4GT,A,85070,35,1,5159575,17900,2018-10-05
LMAA,2017,WHITE,LANDROVER,RANGE R EVOQUE,SE PREMIUM,5DHB,4GT,A,30873,43,3,4915785,30100,2018-10-05
LMAA,2016,BLACK,LANDROVER,RANGE R SPT V6,V6 HSE,SUV,6G,A,15402,50,1,4915785,52600,2018-10-05
DALA,2011,BLACK,LANDROVER,RRS HSE,HSE,4SUV,8G,A,116083,44,1,5252594,12100,2018-10-05
SAAA,2010,GRAY,LANDROVER,LR2 HSE,HSE,4SUV,6G,A,124387,42,1,5013753,4600,2018-10-05
SAAA,2008,ORANGE,LANDROVER,LR2,SE,4SUV,6G,A,125245,31,1,5013753,4000,2018-10-05
OAA,2010,WHITE,LANDROVER,RRS S/C,SC,4SUV,8G,A,85035,24,8,5410651,10500,2018-10-05
RAA,2013,BLACK,LANDROVER,RANGE R SPT,HSE,SUV,8G,A,101611,40,2,5131094,17700,2018-10-05
AAA,2011,WHITE,LANDROVER,RR S/C,SC,4SUV,8G,A,79995,37,2,4996436,15800,2018-10-05
RAA,2017,BLACK,LANDROVER,RANGE R SPT V6,HSE,SUV,6G,A,9655,40,5,4918017,58000,2018-10-05
MAA,2008,SILVER,LANDROVER,RANGE ROVER,SC,4SUV,8G,A,97204,22,1,4938061,7700,2018-10-05
MAA,2016,BLACK,LANDROVER,DISCOVERY SPORT,HSE,SUV,4GT,A,38422,41,2,5411558,26000,2018-10-05
MAA,2018,SILVER,LANDROVER,RANG R VELAR V6,FIRST EDIT,SUV,6G,A,8763,46,2,5411558,71000,2018-10-05
MAA,2012,BLACK,LANDROVER,LR4 HSE7,HSE,4SUV,8G,A,46808,46,1,5402663,23500,2018-10-05
MAA,2009,GREEN,LANDROVER,RRS HSE,HSE,4SUV,8G,A,63179,38,1,5143706,13900,2018-10-05
MAA,2014,BLACK,LANDROVER,RANGE R SPT V8,SUPERCHARG,SUV,8ET,A,67589,41,1,5143706,37700,2018-10-05
MAA,2008,BLACK,LANDROVER,RANGE ROVER,HSE,4SUV,8G,A,85030,28,1,5372193,10600,2018-10-05
MAA,2015,BLACK,LANDROVER,RANGE R SPT V8,SUPERCHARG,SUV,8ET,A,45311,39,1,5372193,48000,2018-10-05
MAA,2016,WHITE,LANDROVER,LR4,HSE,SUV,6G,A,36127,46,2,5372193,42800,2018-10-05
MAA,2017,ORANGE,LANDROVER,RANGE R SPT V8,SVR,SUV,8G,A,16178,43,1,5372193,91250,2018-10-05
MAA,2017,GREEN,LANDROVER,DISCOVERY,HSE LUXURY,SUV,6G,A,14857,44,1,5372193,51250,2018-10-05
MAA,2016,WHITE,LANDROVER,RANGE R SPT V8,SUPERCHARG,SUV,8G,A,49039,40,1,5372193,49250,2018-10-05
MAA,2016,BLACK,LANDROVER,RANGE ROVER V8,SUPERCHARG,SUV,8G,A,32857,44,1,5372193,65900,2018-10-05
MAA,2017,BLUE,LANDROVER,DISCOVERY,HSE LUXURY,SUV,6DT,A,12501,46,2,5230498,51500,2018-10-05
MAA,2015,GREY,LANDROVER,LR4,HSE,SUV,6G,A,75979,30,1,5018124,30000,2018-10-05
MAA,2016,GREY,LANDROVER,LR4,HSE,SUV,6G,A,13913,46,1,5154636,48750,2018-10-05
MAA,2013,BLACK,LANDROVER,LR2,HSE,SUV,4GT,A,69785,32,2,5118723,12750,2018-10-05
MAA,2013,GREY,LANDROVER,RANGE R SPT,HSE,SUV,8G,A,59309,38,1,5031608,25100,2018-10-05
MAA,2011,GREY,LANDROVER,RRS HSE LUX,HSE LUX,4SUV,8G,A,61104,30,1,5148929,18900,2018-10-05
MAA,2017,WHITE,LANDROVER,DISCOVERY SPORT,SE,SUV,4GT,A,30869,41,3,4915785,24700,2018-10-05
MAA,2017,BLACK,LANDROVER,RANGE R EVOQUE,SE PREMIUM,5DHB,4GT,A,31231,36,2,4915785,29700,2018-10-05
PXAA,2011,BLACK,LANDROVER,RR HSE LUX,HSE LUX,4SUV,8G,A,83296,40,2,5048468,10800,2018-10-06
NADE,2006,BLACK,LANDROVER,RANGE ROVER,HSE,4SUV,8G,A,89520,30,2,5217073,6700,2018-10-07
SVAA,2013,BLACK,LANDROVER,LR4,HSE,SUV,8G,A,97894,30,1,5130060,14500,2018-10-07
DAAE,2006,GRAY,LANDROVER,RANGE ROVER,HSE,4CUV,8G,A,188110,24,2,4938270,1300,2018-10-07
AYCA,2010,RED,LANDROVER,RRS HSE,HSE,4SUV,8G,A,83480,41,1,5186240,15300,2018-10-08
AYCA,2004,BLACK,LANDROVER,RANGE ROVER,HSE,4SUV,8G,A,128770,25,1,4918814,2600,2018-10-08
NADE,2014,SILVER,LANDROVER,LR4,LUXURY,SUV,6G,A,70932,44,3,5005243,27500,2018-10-08
DALA,2015,WHITE,LANDROVER,RANGE R EVOQUE,PURE PLUS,2DCP,4GT,A,35400,49,1,4918814,26501,2018-10-08
DALA,2015,BLACK,LANDROVER,RANGE ROVER V8,SUPERCHARG,SUV,8ET,A,38114,41,1,4900557,57900,2018-10-08
DALA,2015,WHITE,LANDROVER,RANGE R EVOQUE,PURE PLUS,5DHB,4GT,A,40004,45,1,4900557,24900,2018-10-08
FAAO,2015,WHITE,LANDROVER,RANGE R SPT V6,HSE,SUV,6G,A,40799,46,1,4970472,42100,2018-10-08
MMAA,2015,BLACK,LANDROVER,RANGE R EVOQUE,PURE PREM,5DHB,4GT,A,59092,42,1,4997476,23300,2018-10-08
NASH,2016,BLUE,LANDROVER,RANGE R SPT V6,DIESEL HSE,SUV,6DT,A,77118,45,3,4900557,35900,2018-10-08
NASH,2015,BLUE,LANDROVER,RANGE R EVOQUE,PURE PLUS,5DHB,4GT,A,29993,33,2,4900557,25900,2018-10-08
