auction_code,car_year,color,make,model,subseries,body,engine,transmission,mileage,condition_grade,times_run,seller,sale_price,formatted_sold_date
AAA,2017,GREY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,19226,36,1,4900557,47000,2018-07-18
WPBA,2006,BLACK,MASERATI,QUATTROPORTE,SPORT GT,4DSN,8G,A,40614,25,1,5114699,13200,2018-07-19
DETA,2014,WHITE,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,16107,36,1,4989159,36800,2018-07-19
DETA,2014,SILVER,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,20037,36,1,4989159,31400,2018-07-19
THAA,2014,SILVER,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,38933,44,1,5306077,28750,2018-07-19
THAA,2015,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,24216,50,1,5224991,40750,2018-07-19
MAA,2016,BLACK,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,8943,45,1,5299389,61000,2018-07-19
MAA,2013,WHITE,MASERATI,GRANTURISMO,MC STRADAL,2DCP,8G,A,10875,40,1,5262512,64500,2018-07-19
MAA,2011,BLUE,MASERATI,GRANTURISMO,S,2DCP,8G,A,49250,35,1,5087993,33500,2018-07-19
MAA,2014,WHITE,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,24445,44,2,5073302,37500,2018-07-19
MAA,2014,SILVER,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,29337,43,1,5073302,35750,2018-07-19
MAA,2015,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,19709,43,1,4989159,39500,2018-07-19
MAA,2015,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,9713,43,1,4989159,40500,2018-07-19
MAA,2015,GREY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,21036,44,5,4989159,34000,2018-07-19
MAA,2015,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,19350,43,1,4989159,39000,2018-07-19
MAA,2015,BLACK,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,25772,38,1,4989159,44750,2018-07-19
MAA,2015,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,16685,39,1,4989159,38250,2018-07-19
MAA,2015,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,18610,44,1,4989159,39500,2018-07-19
MAA,2015,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,23433,38,1,4989159,38750,2018-07-19
MAA,2014,BLACK,MASERATI,GRANTURISMO,MC,2DCP,8G,A,27637,37,1,4989159,46600,2018-07-19
MAA,2015,SILVER,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,54360,37,1,4989159,34250,2018-07-19
MAA,2015,GREY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,15902,38,1,4989159,38250,2018-07-19
MAA,2016,BLACK,MASERATI,GHIBLI 4X2,S,4DSN,6GT,A,14806,34,1,4989159,37400,2018-07-19
MAA,2015,GREY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,22943,37,1,4989159,36500,2018-07-19
MAA,2014,GREY,MASERATI,GRANTURISMO,MC,2DCP,8G,A,32927,33,1,4989159,46750,2018-07-19
MAA,2015,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,19303,33,1,4989159,38750,2018-07-19
MAA,2015,GREY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,30866,36,1,4989159,37000,2018-07-19
MAA,2015,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,17225,31,1,4989159,38250,2018-07-19
MAA,2015,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,22262,30,4,4989159,34500,2018-07-19
MAA,2015,GREY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,20016,30,1,4989159,36200,2018-07-19
MAA,2015,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,22315,29,1,4989159,33750,2018-07-19
MAA,2014,BLACK,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,24688,25,1,4989159,46600,2018-07-19
NVAA,2014,BLACK,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,28255,43,1,5011520,34000,2018-07-20
CADE,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,48044,37,2,5233091,25500,2018-07-20
MAA,2017,BLACK,MASERATI,LEVANTE,S,SUV,6GT,A,19835,43,1,5372193,61600,2018-07-20
BCAA,2015,RED,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,30021,41,1,4989159,33200,2018-07-23
WPBA,2015,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,10923,36,1,4989159,38100,2018-07-23
MAA,2015,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,30381,41,2,4989159,33500,2018-07-23
MAA,2015,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,25034,39,2,4989159,35400,2018-07-23
MAA,2015,SILVER,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,32338,30,2,4989159,33300,2018-07-23
MAA,2014,WHITE,MASERATI,QUATTROP 4X2 V8,GTS,4DSN,8GT,A,39067,31,2,4989159,37000,2018-07-23
MAA,2015,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,20677,25,2,4989159,34700,2018-07-23
MAA,2015,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,26064,43,2,4989159,35800,2018-07-23
OAA,2014,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,21032,42,1,5321838,29800,2018-07-24
PAA,2014,BLACK,MASERATI,GRANTURISMO,MC,2DCP,8G,A,25591,35,1,5183531,49500,2018-07-24
FAAO,2012,BLACK,MASERATI,QUATTROPORTE,S,4DSN,8G,A,48058,43,2,5196904,27500,2018-07-24
FAAO,2013,WHITE,MASERATI,GRANTURISMO,MC STRADAL,2DCP,8G,A,49073,39,1,4920442,43000,2018-07-24
DALA,2015,GRAY,MASERATI,QUATTROP 4X2 V8,GTS,4DSN,8GT,A,21926,45,1,4989159,57250,2018-07-24
DALA,2014,TAN,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,14999,45,2,4989159,35500,2018-07-24
DALA,2015,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,29082,40,1,4989159,34750,2018-07-24
DALA,2017,GRAY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,8021,43,1,4900557,51500,2018-07-24
SAAA,2008,BLACK,MASERATI,QUATTROPORTE,EXEC GT,4DSN,8G,A,73707,44,1,5412859,13000,2018-07-25
BAA,2007,MAROON,MASERATI,QUATTROPORTE,EXEC GT,4DSN,8G,A,36068,33,1,5048987,15600,2018-07-25
BCAA,2017,BLACK,MASERATI,GHIBLI 4X2,S,4DSN,6GT,A,5428,46,1,4997069,49000,2018-07-25
BCAA,2004,BLUE,MASERATI,SPYDER,CAMBIOCORS,2DCV,8G,A,73855,24,1,5056522,6800,2018-07-25
MMAA,2015,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,8244,43,1,4989159,38750,2018-07-25
MMAA,2015,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,21368,26,1,4989159,33750,2018-07-25
MMAA,2015,WHITE,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,25424,29,1,4989159,39500,2018-07-25
MMAA,2015,BROWN,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,24264,43,1,4989159,34500,2018-07-25
MMAA,2015,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,26788,36,1,4989159,35000,2018-07-25
MMAA,2015,BLACK,MASERATI,GRANTURISMO,BASE,2DCV,8G,A,6071,43,2,4989159,69000,2018-07-25
MMAA,2015,GRAY,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,22011,36,2,4989159,53250,2018-07-25
MMAA,2014,WHITE,MASERATI,GRANTURISMO,MC,2DCP,8G,A,25911,26,1,4989159,46500,2018-07-25
NADE,2014,WHITE,MASERATI,QUATTROP 4X2 V8,GTS,4DSN,8GT,A,24392,33,1,4903227,35400,2018-07-25
NADE,2015,BLUE,MASERATI,GRANTURISMO,MC,2DCV,8G,A,10249,41,1,4903227,66700,2018-07-25
NADE,2016,GRAY,MASERATI,QUATTROP 4X2 V6,S,4DSN,6GT,A,9920,47,1,4903227,50200,2018-07-25
NADE,2014,BLACK,MASERATI,QUATTROP 4X2 V8,GTS,4DSN,8GT,A,12930,40,5,4903227,36200,2018-07-25
NADE,2014,BLUE,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,13679,38,2,4903227,33200,2018-07-25
NADE,2016,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,14060,40,1,4903227,39400,2018-07-25
NADE,2015,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,21173,27,1,4903227,32200,2018-07-25
DALA,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,41900,36,1,4933588,27400,2018-07-25
DALA,2016,BLACK,MASERATI,GRANTURISMO,SPORT,2DCV,8G,A,4553,35,1,4903227,76700,2018-07-25
NADE,2014,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,15017,44,1,4903227,28900,2018-07-25
NADE,2016,GRAY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,20213,44,1,4903227,36800,2018-07-25
INDY,2006,SILVER,MASERATI,QUATTROPORTE,EXEC GT,4DSN,8G,A,74205,18,1,5425138,10500,2018-07-26
AAA,2014,MAROON,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,27336,25,1,4905102,28200,2018-07-26
RAA,2010,WHITE,MASERATI,GRANTURISMO,S,2DCP,8G,A,34940,17,1,5337101,29500,2018-07-26
RAA,2014,WHITE,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,35196,44,1,5118931,37500,2018-07-26
RAA,2015,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,52494,37,1,5337101,29000,2018-07-26
RAA,2015,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,38994,38,1,5337101,34000,2018-07-26
RAA,2017,GRAY,MASERATI,GHIBLI 4X2,S,4DSN,6GT,A,12907,36,1,4900557,49000,2018-07-26
RAA,2016,WHITE,MASERATI,GHIBLI 4X2,S,4DSN,6GT,A,23800,19,1,4900557,31500,2018-07-26
RAA,2015,BLACK,MASERATI,GRANTURISMO,SPORT,2DCV,8G,A,33002,37,5,4989159,61750,2018-07-26
RAA,2013,BLACK,MASERATI,GRANTURISMO,GTC,2DCV,8G,A,15039,27,3,4989159,46000,2018-07-26
RAA,2014,BLACK,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,21807,41,2,4989159,33750,2018-07-26
RAA,2014,BLACK,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,32330,37,2,4989159,45750,2018-07-26
RAA,2015,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,25387,27,1,4989159,33000,2018-07-26
RAA,2015,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,25504,35,1,4989159,33000,2018-07-26
RAA,2014,BLACK,MASERATI,GRANTURISMO,GTC,2DCV,8G,A,34699,37,1,4989159,45750,2018-07-26
RAA,2013,BLUE,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,27076,26,3,4989159,37250,2018-07-26
RAA,2015,BLACK,MASERATI,GRANTURISMO,SPORT,2DCV,8G,A,6023,44,1,4989159,75000,2018-07-26
RAA,2015,WHITE,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,10502,37,1,4989159,61500,2018-07-26
RAA,2014,GRAY,MASERATI,QUATTROP 4X2 V8,GTS,4DSN,8GT,A,21809,41,1,4989159,42750,2018-07-26
RAA,2014,GRAY,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,35782,42,1,4989159,44750,2018-07-26
RAA,2015,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,13835,34,1,4989159,36500,2018-07-26
RAA,2014,BROWN,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,22780,43,1,4989159,35000,2018-07-26
RAA,2015,GRAY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,21168,39,1,4989159,35500,2018-07-26
RAA,2015,RED,MASERATI,GRANTURISMO,GTC,2DCV,8G,A,13658,36,3,4989159,70000,2018-07-26
RAA,2015,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,26242,38,1,4989159,34000,2018-07-26
RAA,2015,BROWN,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,35835,32,1,4989159,31250,2018-07-26
RAA,2015,BLACK,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,49019,37,1,4989159,34000,2018-07-26
RAA,2015,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,32525,21,1,4989159,30500,2018-07-26
RAA,2015,GRAY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,12988,40,1,4989159,37250,2018-07-26
RAA,2015,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,29492,40,1,4989159,36250,2018-07-26
RAA,2015,BLACK,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,44446,45,1,4989159,34750,2018-07-26
RAA,2015,RED,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,10772,37,1,4989159,39000,2018-07-26
RAA,2015,WHITE,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,25713,35,1,4903227,49500,2018-07-26
RAA,2015,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,17493,47,1,4903227,32000,2018-07-26
RAA,2012,SILVER,MASERATI,GRANTURISMO,MC STRADAL,2DCP,8G,A,19767,44,1,5346625,53000,2018-07-27
MAA,2015,MAROON,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,25076,42,1,5206601,35800,2018-07-27
AAA,2014,WHITE,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,14029,35,2,4989159,51500,2018-07-30
AAA,2015,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,43610,22,1,4989159,32600,2018-07-30
MMAA,2015,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,31271,37,1,4989159,33500,2018-07-30
MMAA,2015,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,29881,42,1,4989159,34500,2018-07-30
RAA,2015,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,35058,31,1,4989159,32000,2018-07-30
RAA,2014,WHITE,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,27461,40,1,4989159,35900,2018-07-30
RAA,2015,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,18008,42,1,4989159,36600,2018-07-30
RAA,2015,GRAY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,27247,39,2,4989159,35300,2018-07-30
MAA,2015,GREY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,20067,21,2,4989159,32900,2018-07-30
MAA,2015,GREY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,18643,38,2,4989159,36800,2018-07-30
MAA,2015,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,30417,23,2,4989159,32100,2018-07-30
MAA,2015,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,25712,43,1,4989159,36500,2018-07-30
MAA,2015,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,18772,25,2,4989159,34700,2018-07-30
MAA,2014,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,21235,29,1,4989159,29100,2018-07-30
MAA,2015,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,25445,28,2,4989159,33800,2018-07-30
MAA,2015,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,29644,44,1,4989159,34200,2018-07-30
MAA,2015,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,24940,39,1,4989159,36900,2018-07-30
MAA,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,35122,28,2,4989159,29900,2018-07-30
MAA,2014,WHITE,MASERATI,GRANTURISMO,SPORT,2DCV,8G,A,31261,35,3,4989159,59300,2018-07-30
MAA,2015,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,19013,43,2,4989159,38800,2018-07-30
THAA,2015,GRAY,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,26387,46,3,5224991,58280,2018-07-31
NASH,2014,WHITE,MASERATI,GRANTURISMO,MC,2DCP,8G,A,40157,37,1,4989159,47200,2018-08-01
GOAA,2014,RED,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,40477,36,2,5079458,27900,2018-08-01
NASH,2014,BLACK,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,34738,43,1,5357785,35200,2018-08-01
BCAA,2009,BLACK,MASERATI,GRANTURISMO,S,2DCP,8G,A,64510,30,1,5435289,24250,2018-08-01
SSAA,2012,GRAY,MASERATI,GRANTURISMO,MC STRADAL,2DCP,8G,A,34211,35,1,5365774,46250,2018-08-01
CADE,2014,PURPLE,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,14941,44,3,5279240,34500,2018-08-01
CADE,2014,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,40331,39,1,5233091,27500,2018-08-01
DALA,2006,BLUE,MASERATI,QUATTROPORTE,EXEC GT,4DSN,8G,A,15716,46,1,5361001,17500,2018-08-01
DETA,2017,WHITE,MASERATI,GHIBLI 4X2,S,4DSN,6GT,A,7612,43,1,4903227,52400,2018-08-01
DETA,2015,GRAY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,37236,26,2,4989159,31800,2018-08-02
SPAA,2014,SILVER,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,54559,43,1,5291419,23900,2018-08-02
MAA,2014,BLACK,MASERATI,GRANTURISMO,MC,2DCP,8G,A,30603,38,5,5243673,46750,2018-08-02
MAA,2015,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,23801,41,2,4989159,34000,2018-08-02
MAA,2015,BLUE,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,35950,35,3,4989159,45600,2018-08-02
MAA,2015,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,26504,43,2,4989159,36600,2018-08-02
MAA,2015,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,31541,38,2,4989159,34800,2018-08-02
MAA,2015,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,20441,37,2,4989159,34400,2018-08-02
MAA,2015,BLUE,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,29059,33,2,4989159,41200,2018-08-02
MAA,2015,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,26509,26,1,4989159,36800,2018-08-02
MAA,2015,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,21271,36,1,4989159,36600,2018-08-02
MAA,2014,BLACK,MASERATI,GRANTURISMO,MC,2DCP,8G,A,23656,36,4,4989159,46400,2018-08-02
MAA,2015,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,31717,39,1,4989159,36800,2018-08-02
MAA,2015,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,23959,24,1,4989159,34000,2018-08-02
MAA,2015,BLUE,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,53110,29,1,4989159,33200,2018-08-02
MAA,2015,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,11687,30,1,4989159,38000,2018-08-02
MAA,2016,GREY,MASERATI,QUATTROP 4X2 V8,GTS,4DSN,8GT,A,5171,37,3,4903227,61600,2018-08-02
MAA,2015,RED,MASERATI,GRANTURISMO,MC,2DCV,8G,A,8647,43,1,4989159,74250,2018-08-02
MAA,2015,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,26233,38,1,4989159,35600,2018-08-02
NVAA,2014,SILVER,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,28520,35,1,5393590,29500,2018-08-03
NVAA,2002,GOLD,MASERATI,COUPE,CAMBIOCORS,2DCV,8G,A,50188,28,1,5399773,8750,2018-08-03
FAAO,2014,WHITE,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,39971,45,2,5261400,35500,2018-08-06
AAA,2014,SILVER,MASERATI,QUATTROP 4X2 V8,GTS,4DSN,8GT,A,26516,42,1,4989159,40000,2018-08-06
AAA,2015,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,33504,37,1,4989159,32700,2018-08-06
AAA,2015,GREY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,14137,32,1,4989159,36900,2018-08-06
WPBA,2016,GRAY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,28598,37,1,4900557,38500,2018-08-06
MAA,2014,SILVER,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,9109,26,3,4989159,34500,2018-08-06
MAA,2015,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,24285,39,1,4989159,36200,2018-08-06
RAA,2013,BLACK,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,4754,44,1,4907573,44500,2018-08-07
DETA,2017,RED,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,8371,43,1,4903227,53800,2018-08-07
RAA,2017,BLACK,MASERATI,QUATTROP 4X2 V8,GTS GLUSSO,4DSN,8GT,A,3225,41,1,4903227,83000,2018-08-07
RAA,2017,GRAY,MASERATI,LEVANTE,S,SUV,6GT,A,8235,36,1,4903227,58400,2018-08-07
RAA,2017,BLACK,MASERATI,QUATTROP AWD V6,S Q4 GRSPT,4DSN,6GT,A,8253,45,1,4903227,72400,2018-08-07
NADE,2015,GRAY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,46848,45,1,5087993,30800,2018-08-08
MMAA,2007,BLACK,MASERATI,QUATTROPORTE,SPORT GT,4DSN,8G,A,63588,18,1,4938080,15700,2018-08-08
BCAA,2013,SILVER,MASERATI,GRANTURISMO,SPORT,2DCV,8G,A,33857,40,1,5011922,50250,2018-08-08
WPBA,2016,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,15109,39,1,4900557,39800,2018-08-08
WPBA,2015,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,27777,45,1,4989159,35600,2018-08-08
WPBA,2015,TAN,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,19942,41,1,4989159,35600,2018-08-08
WPBA,2015,BLACK,MASERATI,QUATTROP 4X2 V8,GTS,4DSN,8GT,A,39034,29,3,4989159,46400,2018-08-08
WPBA,2015,BLACK,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,28027,41,1,4989159,45200,2018-08-08
WPBA,2015,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,30076,45,1,4989159,37200,2018-08-08
WPBA,2015,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,26779,31,3,4989159,33400,2018-08-08
WPBA,2015,WHITE,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,8583,35,1,4989159,43800,2018-08-08
WPBA,2015,BLUE,MASERATI,GRANTURISMO,SPORT,2DCV,8G,A,11058,19,4,4989159,51800,2018-08-08
WPBA,2015,WHITE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,28855,36,1,4989159,35200,2018-08-08
WPBA,2015,RED,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,15189,43,1,4989159,42600,2018-08-08
WPBA,2014,BLACK,MASERATI,GRANTURISMO,MC,2DCV,8G,A,21274,35,4,4989159,53000,2018-08-08
WPBA,2015,BLACK,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,5697,44,1,4989159,63600,2018-08-08
WPBA,2015,GRAY,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,40776,49,1,4989159,32200,2018-08-08
WPBA,2015,WHITE,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,18031,22,1,4989159,41400,2018-08-08
WPBA,2015,SILVER,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,29646,32,3,4989159,46600,2018-08-08
WPBA,2015,TAN,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,36278,35,1,4989159,31200,2018-08-08
WPBA,2014,GOLD,MASERATI,QUATTROP 4X2 V8,GTS,4DSN,8GT,A,19950,37,2,4989159,40300,2018-08-08
WPBA,2014,GRAY,MASERATI,QUATTROP 4X2 V8,GTS,4DSN,8GT,A,24613,43,1,4989159,42400,2018-08-08
WPBA,2015,BLACK,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,31660,35,1,4989159,38200,2018-08-08
WPBA,2014,BLUE,MASERATI,GRANTURISMO,MC,2DCP,8G,A,11821,34,4,4989159,47600,2018-08-08
WPBA,2014,BLUE,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,12441,41,3,4989159,44600,2018-08-08
WPBA,2014,BLACK,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,21511,37,4,4989159,43600,2018-08-08
WPBA,2015,BLUE,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,35239,35,1,4989159,38200,2018-08-08
WPBA,2015,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,20750,34,1,4989159,33200,2018-08-08
WPBA,2014,GRAY,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,20878,29,3,4989159,48200,2018-08-08
WPBA,2014,BLACK,MASERATI,GRANTURISMO,MC,2DCP,8G,A,26706,33,6,4989159,42000,2018-08-08
WPBA,2014,WHITE,MASERATI,GRANTURISMO,MC,2DCP,8G,A,27808,42,2,4989159,46600,2018-08-08
WPBA,2014,WHITE,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,20838,44,1,4989159,35800,2018-08-08
WPBA,2014,RED,MASERATI,GRANTURISMO,MC,2DCP,8G,A,35380,44,1,4989159,46400,2018-08-08
WPBA,2015,BLUE,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,24064,44,1,4989159,36000,2018-08-08
WPBA,2015,WHITE,MASERATI,GRANTURISMO,SPORT,2DCP,8G,A,10385,26,1,4989159,57000,2018-08-08
WPBA,2015,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,18603,33,1,4989159,35400,2018-08-08
WPBA,2016,GRAY,MASERATI,GHIBLI 4X2,S,4DSN,6GT,A,24002,43,1,4989159,33600,2018-08-08
WPBA,2015,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,31184,40,1,4989159,35400,2018-08-08
WPBA,2014,BLACK,MASERATI,QUATTROP AWD V6,S Q4,4DSN,6GT,A,26345,44,1,4989159,35000,2018-08-08
WPBA,2016,MAROON,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,23915,40,1,4989159,38800,2018-08-08
DALA,2014,BLACK,MASERATI,GHIBLI AWD,S Q4,4DSN,6GT,A,42088,35,2,4918949,29700,2018-08-08
